id,Reviews,Categories,Polarities
220,什么东西哦，太假了，忽悠人的哦，质量没有第一次买的好，这次购买是假货，太失望了。,真伪,负面
221,量大便宜，赞,其他,正面
221,量大便宜，赞,价格,正面
222,第一次敷  感觉不错  很水嫩还会购买,整体,正面
222,第一次敷  感觉不错  很水嫩还会购买,使用体验,正面
223,不错，效果很好，速度很快,整体,正面
223,不错，效果很好，速度很快,物流,正面
224,好用，值得购买，还有赠品，不错,整体,正面
224,好用，值得购买，还有赠品，不错,价格,正面
225,一下买了两份，挺好的，敷完水水嫩嫩的,整体,正面
225,一下买了两份，挺好的，敷完水水嫩嫩的,使用体验,正面
226,好快呀！昨天下午订货，今天上午就到了，足足六大盒,物流,正面
227,很实惠！精华液特别多，但是用后效果一般，感觉不是很好吸收,价格,正面
227,很实惠！精华液特别多，但是用后效果一般，感觉不是很好吸收,成分,正面
227,很实惠！精华液特别多，但是用后效果一般，感觉不是很好吸收,整体,正面
227,很实惠！精华液特别多，但是用后效果一般，感觉不是很好吸收,使用体验,正面
228,还没有上脸用 很小得一支 买之前看评论有送小样！收到之后什么赠品也没有 有点失望 总体来说还可以！！,尺寸,负面
228,还没有上脸用 很小得一支 买之前看评论有送小样！收到之后什么赠品也没有 有点失望 总体来说还可以！！,价格,负面
229,物流也快，实惠！物流也快，实惠！物流也快，实惠！物流也快，实惠！,物流,正面
229,物流也快，实惠！物流也快，实惠！物流也快，实惠！物流也快，实惠！,价格,正面
230,暂时还没开始用，等我用了再追加吧，看着包装还是挺不错的。,包装,正面
231,趁活动囤的 冬天的面膜用的超费 不多长时间 面膜见底了,价格,正面
232,好评 不知道会不会过敏 敏感肌应该可以用,整体,正面
233,还可以吧！觉得挺补水的，,整体,正面
233,还可以吧！觉得挺补水的，,功效,正面
234,自己已经付了三片感觉跟实体店的比起来一样。价格比实体店的要便宜很多。,价格,正面
235,几百块钱的产品里给我放个近期在里面  还说都是保质期三四年呢客服态度敷衍了事,新鲜度,负面
235,几百块钱的产品里给我放个近期在里面  还说都是保质期三四年呢客服态度敷衍了事,服务,负面
236,宝贝收到了，之前买的还没用完，囤着，满意，还会回购,整体,正面
237,我是混合型皮肤，买的清爽型，不油腻,使用体验,正面
238,这款面膜好用不贵，之前买护肤品送了几片，用过感觉挺补水的。,整体,正面
238,这款面膜好用不贵，之前买护肤品送了几片，用过感觉挺补水的。,价格,正面
238,这款面膜好用不贵，之前买护肤品送了几片，用过感觉挺补水的。,功效,正面
239,第二次购买了，很温和。给朋友们推荐了，大家都说好用。就是没有礼盒包装，不开心,使用体验,正面
239,第二次购买了，很温和。给朋友们推荐了，大家都说好用。就是没有礼盒包装，不开心,包装,负面
240,非常好的商品，我很满意，值得购买好评，可以买。,整体,正面
241,这是第三次买了保湿效果不错，这次还送了盒子，谢谢老板,功效,正面
242,挺好，买很多次了,整体,正面
243,不错不错  还送了两个独立包装,整体,正面
244,价格很优惠，质量特别好！,价格,正面
244,价格很优惠，质量特别好！,整体,正面
245,好用，滋润，喜欢,整体,正面
245,好用，滋润，喜欢,使用体验,正面
246,用过之后再追评  之后有用一个送的体验装  感觉那个很好用,整体,正面
247,用过一次这款隔离感觉我用的比别家比较适合我很喜欢这次继续回购,整体,正面
248,帮朋友买的价格合算，送货速度很快。,价格,正面
248,帮朋友买的价格合算，送货速度很快。,物流,正面
249,东西挺好的，媳妇很喜欢,整体,正面
250,收到了，不错哟,整体,正面
251,之前就用的***洗面奶 用着很好 不刺激皮肤 买一赠一也很实惠 满意,使用体验,正面
251,之前就用的***洗面奶 用着很好 不刺激皮肤 买一赠一也很实惠 满意,整体,正面
251,之前就用的***洗面奶 用着很好 不刺激皮肤 买一赠一也很实惠 满意,价格,正面
252,我是***专业户，品牌值得信赖，**值得信赖，产品物流都给力。,物流,正面
252,我是***专业户，品牌值得信赖，**值得信赖，产品物流都给力。,整体,正面
253,水分不是很足，，，,成分,负面
254,还可以，给老家买的，用了不错,整体,正面
255,洗面奶很好闻,气味,正面
256,质量不错哦，连续购买了好几套呢，服务态度很好,服务,正面
256,质量不错哦，连续购买了好几套呢，服务态度很好,整体,正面
257,好用，温和的，洗完脸不紧绷，喜欢。,整体,正面
257,好用，温和的，洗完脸不紧绷，喜欢。,使用体验,正面
258,好几百的东西包装好差像地滩货，产品还没使用,包装,负面
259,用了两次，感觉挺好了，洗完脸上感觉很光滑，补水效果很不错，,整体,正面
259,用了两次，感觉挺好了，洗完脸上感觉很光滑，补水效果很不错，,使用体验,正面
259,用了两次，感觉挺好了，洗完脸上感觉很光滑，补水效果很不错，,功效,正面
260,其中有一片包装坏了，水漏的其他上面都是,包装,负面
261,挺好用，很滋润。也很自然。用了一段时间才来评的,功效,正面
261,挺好用，很滋润。也很自然。用了一段时间才来评的,整体,正面
261,挺好用，很滋润。也很自然。用了一段时间才来评的,使用体验,正面
262,不好用  有点都不显白,整体,负面
262,不好用  有点都不显白,功效,负面
263,速度一如既往的快。气垫使用方便，必备,物流,正面
263,速度一如既往的快。气垫使用方便，必备,使用体验,正面
264,很好用，家里人都用***，已经习惯，感觉还不错，挺适合自己的。,整体,正面
265,是真东西，一直都在用,真伪,正面
266,用过多次，一直在这家买，气味淡淡的，很滋润,气味,正面
266,用过多次，一直在这家买，气味淡淡的，很滋润,使用体验,正面
267,粉扑设计的非常棒，盒子颜值很高。用了再来追评。,包装,正面
268,宝贝收到了，物流速度，谢谢亲，快递真的快,物流,正面
269,香香的，很润，挺好,气味,正面
269,香香的，很润，挺好,使用体验,正面
269,香香的，很润，挺好,整体,正面
270,不是很好用，卸得不是很干净，虽然很大一瓶，可是卸不干净，浪费了，卸口红要卸很多次才可以,整体,负面
270,不是很好用，卸得不是很干净，虽然很大一瓶，可是卸不干净，浪费了，卸口红要卸很多次才可以,功效,负面
271,第二次购买，好用用过肤色好好，**快！服务好！,使用体验,正面
271,第二次购买，好用用过肤色好好，**快！服务好！,物流,正面
271,第二次购买，好用用过肤色好好，**快！服务好！,服务,正面
271,第二次购买，好用用过肤色好好，**快！服务好！,整体,正面
272,和我在店里买的一样，价格还便宜，以后***就在你家买了，希望店家保持正品哦,价格,正面
272,和我在店里买的一样，价格还便宜，以后***就在你家买了，希望店家保持正品哦,真伪,正面
273,还可以，就是没写敷面膜之后还洗脸不。,整体,正面
274,买给妈妈用，妈妈一直用这个，说很好,整体,正面
275,提好的东西，值得买。,整体,正面
276,挺好，泡沫丰富，洗的很干净,整体,正面
276,挺好，泡沫丰富，洗的很干净,使用体验,正面
277,还没用过，美白的那款洁面挺好的,功效,正面
278,还不错，下次还可以考虑，推荐各位可以考虑。,整体,正面
279,很多泡泡，好用,使用体验,正面
279,很多泡泡，好用,整体,正面
280,我一直用这个很好,整体,正面
281,因为***了解到***品牌，真的很不错，面膜很好用，乳液也很适合我，会回购的,整体,正面
282,一直用的呢，非常好用，遮瑕效果很好，一次性买了两个隔离，一个bb，大爱,整体,正面
282,一直用的呢，非常好用，遮瑕效果很好，一次性买了两个隔离，一个bb，大爱,功效,正面
283,和以前买的套装里的一样，很好用！,整体,正面
284,很好用，温和不刺激，清洁力也不错，好评,整体,正面
284,很好用，温和不刺激，清洁力也不错，好评,使用体验,正面
284,很好用，温和不刺激，清洁力也不错，好评,功效,正面
285,卸妆水收到了，很好用，卸妆效果很好，用后脸不紧绷！一直用***，相信**！,整体,正面
285,卸妆水收到了，很好用，卸妆效果很好，用后脸不紧绷！一直用***，相信**！,功效,正面
285,卸妆水收到了，很好用，卸妆效果很好，用后脸不紧绷！一直用***，相信**！,使用体验,正面
286,挺好闻的，不假白亮肤滋润，第一次买到那么好的隔离霜。,气味,正面
286,挺好闻的，不假白亮肤滋润，第一次买到那么好的隔离霜。,功效,正面
286,挺好闻的，不假白亮肤滋润，第一次买到那么好的隔离霜。,使用体验,正面
287,很好用很喜欢。效果挺好的，很贴皮肤用完还会买的,整体,正面
287,很好用很喜欢。效果挺好的，很贴皮肤用完还会买的,使用体验,正面
288,价格便宜活动给力，夏天防晒配卸妆，不错。,价格,正面
288,价格便宜活动给力，夏天防晒配卸妆，不错。,整体,正面
289,好用，不浮粉，下次还会购买，不错，,整体,正面
289,好用，不浮粉，下次还会购买，不错，,使用体验,正面
290,很薄，挺补水的，就是买贵了，有买一赠一的活动,功效,正面
290,很薄，挺补水的，就是买贵了，有买一赠一的活动,使用体验,正面
